r,fk,v2,phi,slack_float,slack_upper
5563,153,1,-2.367059389555,-9.999992873765962E-07,-9.99998523099066E-07
5587,189,1,3.050838282626,-9.999992873765962E-07,-9.99998523099066E-07
5627,249,1,-2.00083388514,-9.999992873765962E-07,-9.99998523099066E-07
5631,255,1,-2.00083388514,-9.999992873765962E-07,-9.99998523099066E-07
5655,291,1,3.417063787041,-9.999992873765962E-07,-9.99998523099066E-07
5671,315,1,-3.060206570115,-9.999992873765962E-07,-9.99998523099066E-07
5723,393,1,-1.634608380725,-9.999992873765962E-07,-9.99998523099066E-07
5767,459,1,3.783289291456,-9.999992873765962E-07,-9.99998523099066E-07
5775,471,1,3.783289291456,-9.999992873765962E-07,-9.99998523099066E-07
5787,489,1,-2.6939810657,-9.999992873765962E-07,-9.99998523099066E-07
5863,603,1,-1.26838287631,-9.999992873765962E-07,-9.99998523099066E-07
5867,609,1,3.70155887242,-9.999992873765962E-07,-9.99998523099066E-07
5871,615,1,-1.26838287631,-9.999992873765962E-07,-9.99998523099066E-07
5879,627,1,3.70155887242,-9.999992873765962E-07,-9.99998523099066E-07
5907,669,1,-1.26838287631,-9.999992873765962E-07,-9.99998523099066E-07
5967,759,1,-2.327755561285,-9.999992873765962E-07,-9.99998523099066E-07
5983,783,1,2.642186187445,-9.999992873765962E-07,-9.99998523099066E-07
5987,789,1,-4.81272643565,-9.999992878206854E-07,-9.99998523099066E-07
5991,795,1,1.625240093236,-9.999992873765962E-07,-9.99998523099066E-07
5995,801,1,-2.327755561285,-9.999992873765962E-07,-9.99998523099066E-07
6027,849,1,-2.327755561285,-9.999992873765962E-07,-9.99998523099066E-07
6039,867,1,-4.81272643565,-9.999992878206854E-07,-9.99998523099066E-07
6095,951,1,-4.81272643565,-9.999992878206854E-07,-9.99998523099066E-07
6103,963,1,-3.38712824626,-9.999992873765962E-07,-9.99998523099066E-07
6107,969,1,-3.38712824626,-9.999992873765962E-07,-9.99998523099066E-07
6111,975,1,4.067784376835,-9.999992878206854E-07,-9.99998523099066E-07
6127,999,1,-3.38712824626,-9.999992873765962E-07,-9.99998523099066E-07
6143,1023,1,6.228956337551,-9.999992878206854E-07,-9.99998523099066E-07
6167,1059,1,-4.894456854686,-9.999992878206854E-07,-9.99998523099066E-07
6179,1077,1,-4.894456854686,-9.999992878206854E-07,-9.99998523099066E-07
6223,1143,1,-4.894456854686,-9.999992878206854E-07,-9.99998523099066E-07
6231,1155,1,-4.894456854686,-9.999992878206854E-07,-9.99998523099066E-07
6239,1167,1,-4.894456854686,-9.999992878206854E-07,-9.99998523099066E-07
6251,1185,1,4.515740300286,-9.999992878206854E-07,-9.99998523099066E-07
6255,1191,1,-3.38712824626,-9.999992873765962E-07,-9.99998523099066E-07
6279,1227,1,3.00841169186,-9.999992873765962E-07,-9.99998523099066E-07
6283,1233,1,3.00841169186,-9.999992873765962E-07,-9.99998523099066E-07
6287,1239,1,3.00841169186,-9.999992873765962E-07,-9.99998523099066E-07
6303,1263,1,9.122579307097,-9.99999286932507E-07,-9.99998523099066E-07
6355,1341,1,-1.96153005687,-9.999992873765962E-07,-9.99998523099066E-07
6479,1527,1,4.43400988125,-9.999992878206854E-07,-9.99998523099066E-07
6491,1545,1,-3.020902741845,-9.999992873765962E-07,-9.99998523099066E-07
6495,1551,1,4.43400988125,-9.999992878206854E-07,-9.99998523099066E-07
6503,1563,1,-1.30768670458,-9.999992873765962E-07,-9.99998523099066E-07
6511,1575,1,-3.020902741845,-9.999992873765962E-07,-9.99998523099066E-07
6531,1605,1,-5.953829539661,-9.999992878206854E-07,-9.99998523099066E-07
6535,1611,1,-5.953829539661,-9.999992878206854E-07,-9.99998523099066E-07
6595,1701,1,-3.020902741845,-9.999992873765962E-07,-9.99998523099066E-07
6743,1923,1,-4.08027542682,-9.999992878206854E-07,-9.99998523099066E-07
6751,1935,1,3.374637196275,-9.999992873765962E-07,-9.99998523099066E-07
6759,1947,1,-1.595304552455,-9.999992873765962E-07,-9.99998523099066E-07
6771,1965,1,3.374637196275,-9.999992873765962E-07,-9.99998523099066E-07
6779,1977,1,3.374637196275,-9.999992873765962E-07,-9.99998523099066E-07
6783,1983,1,4.842661976431,-9.999992878206854E-07,-9.99998523099066E-07
6791,1995,1,-4.08027542682,-9.999992878206854E-07,-9.99998523099066E-07
6795,2001,1,-4.08027542682,-9.999992878206854E-07,-9.99998523099066E-07
6819,2037,1,-4.08027542682,-9.999992878206854E-07,-9.99998523099066E-07
6859,2097,1,-3.102633160881,-9.999992873765962E-07,-9.99998523099066E-07
6867,2109,1,-1.595304552455,-9.999992873765962E-07,-9.99998523099066E-07
6871,2115,1,-1.595304552455,-9.999992873765962E-07,-9.99998523099066E-07
6899,2157,1,-4.08027542682,-9.999992878206854E-07,-9.99998523099066E-07
6971,2265,1,-3.102633160881,-9.999992873765962E-07,-9.99998523099066E-07
7015,2331,1,-2.367059389555,-9.999992873765962E-07,-9.99998523099066E-07
7051,2385,1,1.625240093236,-9.999992873765962E-07,-9.99998523099066E-07
7111,2475,1,-2.65467723743,-9.999992873765962E-07,-9.99998523099066E-07
7119,2487,1,-2.65467723743,-9.999992873765962E-07,-9.99998523099066E-07
7147,2529,1,-2.65467723743,-9.999992873765962E-07,-9.99998523099066E-07
7163,2553,1,2.684612778211,-9.999992873765962E-07,-9.99998523099066E-07
7171,2565,1,-4.162005845856,-9.999992878206854E-07,-9.99998523099066E-07
7175,2571,1,-4.162005845856,-9.999992878206854E-07,-9.99998523099066E-07
7183,2583,1,-4.162005845856,-9.999992878206854E-07,-9.99998523099066E-07
7219,2637,1,-4.162005845856,-9.999992878206854E-07,-9.99998523099066E-07
7235,2661,1,-4.162005845856,-9.999992878206854E-07,-9.99998523099066E-07
7267,2709,1,-4.162005845856,-9.999992878206854E-07,-9.99998523099066E-07
7379,2877,1,-4.162005845856,-9.999992878206854E-07,-9.99998523099066E-07
7407,2919,1,2.684612778211,-9.999992873765962E-07,-9.99998523099066E-07
7511,3075,1,3.74086270069,-9.999992873765962E-07,-9.99998523099066E-07
7515,3081,1,3.74086270069,-9.999992873765962E-07,-9.99998523099066E-07
7531,3105,1,3.74086270069,-9.999992873765962E-07,-9.99998523099066E-07
7579,3177,1,-4.162005845856,-9.999992878206854E-07,-9.99998523099066E-07
7591,3195,1,-2.736407656466,-9.999992873765962E-07,-9.99998523099066E-07
7607,3219,1,-2.736407656466,-9.999992873765962E-07,-9.99998523099066E-07
7631,3255,1,-2.736407656466,-9.999992873765962E-07,-9.99998523099066E-07
7647,3279,1,-2.327755561285,-9.999992873765962E-07,-9.99998523099066E-07
7655,3291,1,-2.04013771341,-9.999992873765962E-07,-9.99998523099066E-07
7667,3309,1,-5.221378530831,-9.999992878206854E-07,-9.99998523099066E-07
7671,3315,1,-2.736407656466,-9.999992873765962E-07,-9.99998523099066E-07
7679,3327,1,8.020780031356,-9.999992887088638E-07,-9.99998523099066E-07
7687,3339,1,-1.22907904804,-9.999992873765962E-07,-9.99998523099066E-07
7703,3363,1,-5.221378530831,-9.999992878206854E-07,-9.99998523099066E-07
7715,3381,1,-5.221378530831,-9.999992878206854E-07,-9.99998523099066E-07
7719,3387,1,-5.221378530831,-9.999992878206854E-07,-9.99998523099066E-07
7723,3393,1,-5.221378530831,-9.999992878206854E-07,-9.99998523099066E-07
7743,3423,1,-3.38712824626,-9.999992873765962E-07,-9.99998523099066E-07
7763,3453,1,-5.221378530831,-9.999992878206854E-07,-9.99998523099066E-07
7843,3573,1,-2.736407656466,-9.999992873765962E-07,-9.99998523099066E-07
7847,3579,1,-2.736407656466,-9.999992873765962E-07,-9.99998523099066E-07
7851,3585,1,-2.736407656466,-9.999992873765962E-07,-9.99998523099066E-07
7855,3591,1,7.693858355211,-9.999992878206854E-07,-9.99998523099066E-07
7867,3609,1,-5.221378530831,-9.999992878206854E-07,-9.99998523099066E-07
7891,3645,1,-5.221378530831,-9.999992878206854E-07,-9.99998523099066E-07
7895,3651,1,-5.221378530831,-9.999992878206854E-07,-9.99998523099066E-07
7967,3759,1,-2.73328489397,-9.999992873765962E-07,-9.99998523099066E-07
8015,3831,1,3.050838282626,-9.999992873765962E-07,-9.99998523099066E-07
8023,3843,1,2.681490015715,-9.999992873765962E-07,-9.99998523099066E-07
8059,3897,1,2.681490015715,-9.999992873765962E-07,-9.99998523099066E-07
8083,3933,1,2.681490015715,-9.999992873765962E-07,-9.99998523099066E-07
8107,3969,1,2.681490015715,-9.999992873765962E-07,-9.99998523099066E-07
8131,4005,1,2.681490015715,-9.999992873765962E-07,-9.99998523099066E-07
8179,4077,1,-3.795780341441,-9.999992873765962E-07,-9.99998523099066E-07
8183,4083,1,-3.795780341441,-9.999992873765962E-07,-9.99998523099066E-07
8187,4089,1,-3.795780341441,-9.999992873765962E-07,-9.99998523099066E-07
131,197,1,-3.42643207453,-9.99999286932507E-07,-9.999985226549768E-07
407,611,1,-3.753353750675,-9.99999286932507E-07,-9.999985226549768E-07
419,629,1,-3.753353750675,-9.99999286932507E-07,-9.999985226549768E-07
431,647,1,-3.753353750675,-9.99999286932507E-07,-9.999985226549768E-07
455,683,1,-3.753353750675,-9.99999286932507E-07,-9.999985226549768E-07
2927,4391,1,-3.753353750675,-9.99999286932507E-07,-9.999985226549768E-07
3783,5675,1,-3.42643207453,-9.99999286932507E-07,-9.999985226549768E-07
4079,6119,1,-3.753353750675,-9.99999286932507E-07,-9.999985226549768E-07
4143,6215,1,-3.753353750675,-9.99999286932507E-07,-9.999985226549768E-07
4291,6437,1,-3.429554837026,-9.99999286932507E-07,-9.999985226549768E-07
4339,6509,1,-3.429554837026,-9.99999286932507E-07,-9.999985226549768E-07
4419,6629,1,-3.429554837026,-9.99999286932507E-07,-9.999985226549768E-07
4779,7169,1,-3.429554837026,-9.99999286932507E-07,-9.999985226549768E-07
5407,8111,1,-3.42643207453,-9.99999286932507E-07,-9.999985226549768E-07
5919,687,1,-3.753353750675,-9.99999286932507E-07,-9.999985226549768E-07
8031,3855,1,-3.42643207453,-9.99999286932507E-07,-9.999985226549768E-07
8047,3879,1,-3.42643207453,-9.99999286932507E-07,-9.999985226549768E-07
1665,1249,2,9.161883135367,-9.999992336418018E-07,-9.999984698083608E-07
97,73,2,4.110210967601,-9.999992336418018E-07,-9.999984689201824E-07
201,151,2,-4.485804759505,-9.999992336418018E-07,-9.999984689201824E-07
273,205,2,-4.11957925509,-9.999992336418018E-07,-9.999984689201824E-07
289,217,2,-4.11957925509,-9.999992336418018E-07,-9.999984689201824E-07
369,277,2,-5.178951940065,-9.999992336418018E-07,-9.999984689201824E-07
401,301,2,-5.178951940065,-9.999992336418018E-07,-9.999984689201824E-07
529,397,2,-4.81272643565,-9.999992336418018E-07,-9.999984689201824E-07
577,433,2,-4.81272643565,-9.999992336418018E-07,-9.999984689201824E-07
633,475,2,-4.81272643565,-9.999992336418018E-07,-9.999984689201824E-07
817,613,2,-4.446500931235,-9.999992336418018E-07,-9.999984689201824E-07
841,631,2,-4.446500931235,-9.999992336418018E-07,-9.999984689201824E-07
985,739,2,-5.953829539661,-9.999992336418018E-07,-9.999984689201824E-07
1073,805,2,-5.953829539661,-9.999992336418018E-07,-9.999984689201824E-07
1281,961,2,-4.08027542682,-9.999992336418018E-07,-9.999984689201824E-07
1305,979,2,-4.08027542682,-9.999992336418018E-07,-9.999984689201824E-07
1329,997,2,-4.08027542682,-9.999992336418018E-07,-9.999984689201824E-07
1361,1021,2,-4.08027542682,-9.999992336418018E-07,-9.999984689201824E-07
1393,1045,2,-5.587604035246,-9.999992336418018E-07,-9.999984689201824E-07
1457,1093,2,-5.587604035246,-9.999992336418018E-07,-9.999984689201824E-07
1465,1099,2,-5.587604035246,-9.999992336418018E-07,-9.999984689201824E-07
1481,1111,2,-5.587604035246,-9.999992336418018E-07,-9.999984689201824E-07
1569,1177,2,-5.587604035246,-9.999992336418018E-07,-9.999984689201824E-07
1689,1267,2,-5.587604035246,-9.999992336418018E-07,-9.999984689201824E-07
1697,1273,2,-5.587604035246,-9.999992336418018E-07,-9.999984689201824E-07
1969,1477,2,-6.646976720221,-9.999992336418018E-07,-9.999984689201824E-07
2009,1507,2,-6.646976720221,-9.999992336418018E-07,-9.999984689201824E-07
2217,1663,2,6.228956337551,-9.999992336418018E-07,-9.999984689201824E-07
2241,1681,2,-5.221378530831,-9.999992336418018E-07,-9.999984689201824E-07
2249,1687,2,-5.221378530831,-9.999992336418018E-07,-9.999984689201824E-07
2433,1825,2,-5.221378530831,-9.999992336418018E-07,-9.999984689201824E-07
2681,2011,2,-5.221378530831,-9.999992336418018E-07,-9.999984689201824E-07
2801,2101,2,-6.280751215806,-9.999992336418018E-07,-9.999984689201824E-07
2881,2161,2,-6.280751215806,-9.999992336418018E-07,-9.999984689201824E-07
2961,2221,2,-6.280751215806,-9.999992336418018E-07,-9.999984689201824E-07
3089,2317,2,-6.280751215806,-9.999992336418018E-07,-9.999984689201824E-07
3137,2353,2,-6.280751215806,-9.999992336418018E-07,-9.999984689201824E-07
3193,2395,2,-6.280751215806,-9.999992336418018E-07,-9.999984689201824E-07
3201,2401,2,4.107088205105,-9.999992336418018E-07,-9.999984689201824E-07
3377,2533,2,-6.280751215806,-9.999992336418018E-07,-9.999984689201824E-07
3417,2563,2,-4.855153026416,-9.999992336418018E-07,-9.999984689201824E-07
3425,2569,2,-4.855153026416,-9.999992336418018E-07,-9.999984689201824E-07
3481,2611,2,-4.855153026416,-9.999992336418018E-07,-9.999984689201824E-07
3505,2629,2,-4.855153026416,-9.999992336418018E-07,-9.999984689201824E-07
3513,2635,2,-4.855153026416,-9.999992336418018E-07,-9.999984689201824E-07
3529,2647,2,-4.855153026416,-9.999992336418018E-07,-9.999984689201824E-07
3545,2659,2,-4.855153026416,-9.999992336418018E-07,-9.999984689201824E-07
3553,2665,2,-4.855153026416,-9.999992336418018E-07,-9.999984689201824E-07
3833,2875,2,-4.855153026416,-9.999992336418018E-07,-9.999984689201824E-07
4017,3013,2,-7.340123900781,-9.999992336418018E-07,-9.999984689201824E-07
4129,3097,2,6.268260165821,-9.999992336418018E-07,-9.999984689201824E-07
4225,3169,2,-4.855153026416,-9.999992336418018E-07,-9.999984689201824E-07
4297,3223,2,-7.340123900781,-9.999992336418018E-07,-9.999984689201824E-07
4337,3253,2,-5.914525711391,-9.999992336418018E-07,-9.999984689201824E-07
4369,3277,2,-5.914525711391,-9.999992336418018E-07,-9.999984689201824E-07
4425,3319,2,-5.914525711391,-9.999992336418018E-07,-9.999984689201824E-07
4465,3349,2,-5.914525711391,-9.999992336418018E-07,-9.999984689201824E-07
4481,3361,2,-5.914525711391,-9.999992336418018E-07,-9.999984689201824E-07
4497,3373,2,-5.914525711391,-9.999992336418018E-07,-9.999984689201824E-07
4609,3457,2,-5.914525711391,-9.999992336418018E-07,-9.999984689201824E-07
4681,3511,2,-5.914525711391,-9.999992336418018E-07,-9.999984689201824E-07
4809,3607,2,-5.914525711391,-9.999992336418018E-07,-9.999984689201824E-07
4865,3649,2,-5.914525711391,-9.999992336418018E-07,-9.999984689201824E-07
4889,3667,2,-5.914525711391,-9.999992336418018E-07,-9.999984689201824E-07
5097,3823,2,4.842661976431,-9.999992336418018E-07,-9.999984689201824E-07
5393,4045,2,-4.488927522001,-9.999992336418018E-07,-9.999984689201824E-07
5457,4093,2,4.149514795871,-9.999992336418018E-07,-9.999984689201824E-07
5537,4153,2,-4.488927522001,-9.999992336418018E-07,-9.999984689201824E-07
5593,4195,2,-4.488927522001,-9.999992336418018E-07,-9.999984689201824E-07
5601,4201,2,-4.08027542682,-9.999992336418018E-07,-9.999984689201824E-07
5649,4237,2,-6.973898396366,-9.999992336418018E-07,-9.999984689201824E-07
5697,4273,2,-4.488927522001,-9.999992336418018E-07,-9.999984689201824E-07
5745,4309,2,-6.973898396366,-9.999992336418018E-07,-9.999984689201824E-07
5753,4315,2,-4.08027542682,-9.999992336418018E-07,-9.999984689201824E-07
6041,4531,2,-4.488927522001,-9.999992336418018E-07,-9.999984689201824E-07
6049,4537,2,-4.488927522001,-9.999992336418018E-07,-9.999984689201824E-07
6097,4573,2,-6.973898396366,-9.999992336418018E-07,-9.999984689201824E-07
6161,4621,2,-6.973898396366,-9.999992336418018E-07,-9.999984689201824E-07
6201,4651,2,-6.973898396366,-9.999992336418018E-07,-9.999984689201824E-07
6217,4663,2,-4.08027542682,-9.999992336418018E-07,-9.999984689201824E-07
6225,4669,2,-6.973898396366,-9.999992336418018E-07,-9.999984689201824E-07
6409,4807,2,-5.587604035246,-9.999992336418018E-07,-9.999984689201824E-07
6441,4831,2,-5.587604035246,-9.999992336418018E-07,-9.999984689201824E-07
6521,4891,2,4.803358148161,-9.999992336418018E-07,-9.999984689201824E-07
6625,4969,2,4.476436472016,-9.999992336418018E-07,-9.999984689201824E-07
6833,5125,2,-5.548300206976,-9.999992336418018E-07,-9.999984689201824E-07
6841,5131,2,-5.548300206976,-9.999992336418018E-07,-9.999984689201824E-07
6849,5137,2,-5.548300206976,-9.999992336418018E-07,-9.999984689201824E-07
6961,5221,2,-5.548300206976,-9.999992336418018E-07,-9.999984689201824E-07
6969,5227,2,-5.548300206976,-9.999992336418018E-07,-9.999984689201824E-07
7025,5269,2,-5.548300206976,-9.999992336418018E-07,-9.999984689201824E-07
7057,5293,2,-5.548300206976,-9.999992336418018E-07,-9.999984689201824E-07
7089,5317,2,-5.548300206976,-9.999992336418018E-07,-9.999984689201824E-07
7097,5323,2,-5.548300206976,-9.999992336418018E-07,-9.999984689201824E-07
7105,5329,2,-5.548300206976,-9.999992336418018E-07,-9.999984689201824E-07
7305,5479,2,5.496505328721,-9.999992336418018E-07,-9.999984689201824E-07
7393,5545,2,-4.446500931235,-9.999992336418018E-07,-9.999984689201824E-07
7433,5575,2,4.476436472016,-9.999992336418018E-07,-9.999984689201824E-07
7665,5749,2,-5.548300206976,-9.999992336418018E-07,-9.999984689201824E-07
8057,6043,2,4.515740300286,-9.999992336418018E-07,-9.999984689201824E-07
8121,6091,2,-4.446500931235,-9.999992336418018E-07,-9.999984689201824E-07
993,745,2,-0.53593186748,-9.99999232975668E-07,-9.999984685871155E-07
1105,829,2,-0.53593186748,-9.99999232975668E-07,-9.999984685871155E-07
2153,1615,2,-0.941461200165,-9.999992330866903E-07,-9.999984685871155E-07
2729,2047,2,0.565867408261,-9.99999232975668E-07,-9.999984685871155E-07
3321,2491,2,-0.902157371895,-9.999992330866903E-07,-9.999984685871155E-07
3369,2527,2,-0.941461200165,-9.999992330866903E-07,-9.999984685871155E-07
3401,2551,2,-0.57523569575,-9.99999232975668E-07,-9.999984685871155E-07
3441,2581,2,-0.862853543625,-9.999992330866903E-07,-9.999984685871155E-07
3473,2605,2,-0.862853543625,-9.999992330866903E-07,-9.999984685871155E-07
3521,2641,2,-0.862853543625,-9.999992330866903E-07,-9.999984685871155E-07
4177,3133,2,0.562744645765,-9.99999232975668E-07,-9.999984685871155E-07
4249,3187,2,0.562744645765,-9.99999232975668E-07,-9.999984685871155E-07
4281,3211,2,0.562744645765,-9.99999232975668E-07,-9.999984685871155E-07
5257,3943,2,0.526563579991,-9.99999232975668E-07,-9.999984685871155E-07
5409,4057,2,-0.49662803921,-9.999992330866903E-07,-9.999984685871155E-07
5657,4243,2,-0.53593186748,-9.99999232975668E-07,-9.999984685871155E-07
5961,4471,2,-0.53593186748,-9.99999232975668E-07,-9.999984685871155E-07
6457,4843,2,-0.902157371895,-9.999992330866903E-07,-9.999984685871155E-07
6545,4909,2,0.92897015018,-9.99999232975668E-07,-9.999984685871155E-07
6553,4915,2,0.92897015018,-9.99999232975668E-07,-9.999984685871155E-07
6569,4927,2,0.85036249364,-9.999992330866903E-07,-9.999984685871155E-07
6577,4933,2,0.92897015018,-9.99999232975668E-07,-9.999984685871155E-07
6585,4939,2,0.92897015018,-9.99999232975668E-07,-9.999984685871155E-07
6609,4957,2,0.92897015018,-9.99999232975668E-07,-9.999984685871155E-07
6713,5035,2,0.92897015018,-9.99999232975668E-07,-9.999984685871155E-07
7145,5359,2,0.565867408261,-9.99999232975668E-07,-9.999984685871155E-07
1729,1297,2,-0.169706363065,-9.99999232975668E-07,-9.999984685316043E-07
1737,1303,2,-0.169706363065,-9.99999232975668E-07,-9.999984685316043E-07
1761,1321,2,-0.169706363065,-9.99999232975668E-07,-9.999984685316043E-07
